,ID,Department,GEO,Role,Will_Relocate,Percent_Remote,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left_Company,promotion_last_5years,sales,salary,Gender,LinkedIn_Hits,Emp_Identity,Emp_Role,Emp_Position,Emp_Title,gender_binary,dept_no,position_no
2407,2408,Sales,US,Level 2-4,0,0.4,0.52,4,171,4,0,0,0,hr,medium,M,13,1,1,1,1,1,4,2
2408,2409,Finance,Turkey,Level 2-4,1,0.4,0.52,4,190,3,0,0,0,sales,medium,M,24,2,1,2,2,1,0,2
2409,2410,Human Resources,UK,Level 2-4,0,0.4,0.52,3,273,3,0,0,0,sales,low,F,24,1,1,1,1,0,1,2
2410,2411,IT,France,Level 2-4,1,0.4,0.52,3,182,2,0,0,0,technical,medium,M,5,1,2,2,2,1,2,2
2411,2412,Warehouse,Colombia,Level 2-4,1,0.4,0.52,5,270,3,0,0,0,technical,medium,F,18,1,1,1,2,0,5,2
2412,2413,Operations,China,Level 2-4,1,0.4,0.52,4,251,3,0,0,0,RandD,low,M,51,1,2,1,1,1,3,2
2413,2414,Sales,Korea,Level 2-4,0,0.4,0.52,5,171,3,0,0,0,technical,medium,F,60,1,1,2,1,0,4,2
2414,2415,Finance,Japan,Level 2-4,0,0.4,0.52,5,218,5,0,0,0,technical,medium,M,10,2,2,1,1,1,0,2
2415,2416,Human Resources,Korea,Level 2-4,1,0.4,0.52,3,155,3,0,0,0,sales,low,F,31,2,1,1,1,0,1,2
2416,2417,IT,France,Level 2-4,1,0.4,0.52,5,233,2,0,0,0,support,medium,M,26,2,2,2,1,1,2,2
2417,2418,Warehouse,Australia,Level 2-4,1,0.4,0.52,3,143,4,1,0,0,support,low,M,18,2,2,1,2,1,5,2
2418,2419,Operations,Turkey,Level 2-4,0,0.4,0.52,2,113,5,1,0,0,support,medium,F,63,1,2,1,2,0,3,2
2419,2420,Sales,China,Level 2-4,1,0.4,0.52,2,152,5,0,0,0,technical,medium,M,48,1,1,1,2,1,4,2
2420,2421,Finance,France,Level 2-4,1,0.4,0.52,4,174,2,0,0,0,technical,low,F,8,2,2,2,2,0,0,2
2421,2422,Human Resources,Turkey,Level 2-4,0,0.4,0.52,3,225,2,0,0,0,technical,high,F,30,2,1,2,1,0,1,2
2422,2423,IT,China,Level 2-4,0,0.4,0.52,4,252,2,0,0,0,marketing,low,M,1,1,1,2,1,1,2,2
2423,2424,Warehouse,Korea,Level 2-4,1,0.4,0.52,6,188,3,0,0,0,sales,medium,F,62,1,2,1,1,0,5,2
2424,2425,Operations,UK,Level 2-4,1,0.4,0.52,3,166,3,0,0,0,technical,low,M,29,2,1,2,2,1,3,2
2425,2426,Sales,China,Level 2-4,0,0.4,0.52,4,221,6,0,0,0,marketing,high,F,6,2,2,1,1,0,4,2
2426,2427,Finance,France,Level 2-4,1,0.4,0.52,4,241,3,0,0,0,product_mng,medium,M,56,1,2,1,2,1,0,2
2427,2428,Human Resources,Japan,Level 2-4,0,0.4,0.52,4,205,2,0,0,0,support,low,F,62,2,2,2,2,0,1,2
2428,2429,IT,US,Level 2-4,0,0.4,0.52,3,134,2,1,0,0,sales,medium,F,10,1,1,2,1,0,2,2
2429,2430,Warehouse,Colombia,Level 2-4,0,0.4,0.52,4,251,2,0,0,0,support,low,M,21,2,2,2,2,1,5,2
2430,2431,Operations,Korea,Level 2-4,0,0.4,0.52,3,167,2,0,0,0,hr,low,F,25,1,2,1,1,0,3,2
2431,2432,Sales,Colombia,Level 2-4,0,0.4,0.52,3,127,4,0,0,0,product_mng,high,M,38,2,2,2,1,1,4,2
2432,2433,Finance,France,Level 2-4,0,0.4,0.52,3,213,3,0,0,0,support,medium,F,65,2,1,2,2,0,0,2
2433,2434,Human Resources,France,Level 2-4,1,0.4,0.52,3,183,2,0,0,0,technical,low,F,53,2,1,1,2,0,1,2
2434,2435,IT,Japan,Level 2-4,1,0.4,0.52,3,256,2,0,0,0,support,high,F,32,1,1,2,1,0,2,2
2435,2436,Warehouse,China,Level 2-4,1,0.4,0.52,3,232,4,0,0,0,product_mng,low,F,25,1,1,1,1,0,5,2
2436,2437,Operations,Australia,Level 1,0,0.4,0.52,5,140,3,0,0,0,support,low,F,51,2,2,2,2,0,3,1
2437,2438,Sales,France,Level 1,0,0.4,0.52,4,167,3,1,0,0,technical,low,F,33,1,2,1,2,0,4,1
2438,2439,Finance,China,Level 1,1,0.4,0.52,6,176,5,0,0,0,support,medium,M,16,2,1,2,1,1,0,1
2439,2440,Human Resources,Turkey,Level 1,0,0.4,0.52,4,274,3,0,0,0,technical,medium,F,65,1,1,1,1,0,1,1
2440,2441,IT,Japan,Level 1,0,0.4,0.52,3,229,2,1,0,0,hr,medium,F,56,2,1,2,2,0,2,1
2441,2442,Warehouse,China,Level 1,0,0.4,0.52,4,198,3,0,0,0,product_mng,medium,F,17,1,1,1,2,0,5,1
2442,2443,Operations,Australia,Level 1,1,0.4,0.52,5,219,3,0,0,0,sales,low,F,29,1,1,2,2,0,3,1
2443,2444,Sales,Korea,Level 1,1,0.4,0.52,4,271,2,1,0,0,hr,medium,F,59,1,1,1,1,0,4,1
2444,2445,Finance,Korea,Level 1,0,0.4,0.52,3,147,3,1,0,0,technical,medium,F,8,2,2,1,2,0,0,1
2445,2446,Human Resources,Australia,Level 1,0,0.4,0.52,4,228,3,0,0,0,sales,low,M,55,1,2,2,2,1,1,1
2446,2447,IT,Japan,Level 1,1,0.4,0.52,6,98,3,0,0,0,marketing,low,M,4,2,2,2,1,1,2,1
2447,2448,Warehouse,Turkey,Level 1,1,0.4,0.52,4,184,4,0,0,0,sales,low,F,2,1,1,2,1,0,5,1
2448,2449,Operations,US,Level 1,1,0.4,0.52,3,162,3,0,0,0,marketing,medium,F,36,2,1,1,1,0,3,1
2449,2450,Sales,US,Level 1,1,0.4,0.52,4,172,4,1,0,0,management,high,F,36,1,2,2,1,0,4,1
2450,2451,Finance,France,Level 1,0,0.4,0.52,3,181,3,0,0,0,technical,low,M,37,1,1,2,2,1,0,1
2451,2452,Human Resources,China,Level 1,0,0.4,0.52,5,200,2,1,0,0,IT,low,F,50,2,2,1,1,0,1,1
2452,2453,IT,Australia,Level 1,1,0.4,0.52,3,274,2,0,0,0,technical,high,M,15,1,2,1,1,1,2,1
2453,2454,Warehouse,Japan,Level 1,1,0.4,0.52,6,265,6,0,0,0,sales,medium,M,14,2,2,2,1,1,5,1
2454,2455,Operations,Turkey,Level 1,0,0.4,0.52,3,162,2,0,0,0,sales,high,M,27,2,1,1,1,1,3,1
2455,2456,Sales,France,Level 1,1,0.4,0.52,3,213,4,0,0,0,support,high,M,17,1,2,2,1,1,4,1
2456,2457,Finance,France,Level 1,0,0.4,0.52,5,226,4,0,0,0,marketing,medium,F,10,1,1,1,1,0,0,1
2457,2458,Human Resources,US,Level 1,0,0.4,0.52,6,253,4,0,0,0,support,medium,F,9,1,2,2,1,0,1,1
2458,2459,IT,US,Level 1,1,0.4,0.52,3,227,2,0,0,0,technical,medium,F,21,1,1,1,2,0,2,1
2459,2460,Warehouse,Japan,Level 1,0,0.4,0.52,4,189,3,0,0,0,support,medium,F,1,1,2,2,1,0,5,1
2460,2461,Operations,UK,Level 1,1,0.4,0.52,3,168,3,0,0,0,IT,medium,M,44,1,2,1,1,1,3,1
2461,2462,Sales,Korea,Level 1,1,0.4,0.52,4,191,2,0,0,0,marketing,medium,M,1,1,2,1,2,1,4,1
2462,2463,Finance,Australia,Level 1,1,0.4,0.52,3,269,2,0,0,0,sales,medium,M,4,2,2,1,2,1,0,1
2463,2464,Human Resources,Turkey,Level 1,1,0.4,0.52,3,115,3,0,0,0,accounting,low,M,33,2,2,2,1,1,1,1
2464,2465,IT,France,Level 1,1,0.4,0.52,3,269,4,0,0,0,technical,low,F,11,2,1,1,1,0,2,1
2465,2466,Warehouse,Turkey,Level 1,1,0.4,0.52,5,170,4,0,0,0,technical,high,M,51,2,2,2,1,1,5,1
2466,2467,Operations,Japan,VP,1,0.4,0.52,5,255,3,0,0,0,support,medium,F,18,2,1,2,1,0,3,6
2467,2468,Sales,Turkey,Senior Director,0,0.4,0.52,4,141,3,0,0,0,support,medium,M,12,1,1,2,1,1,4,4
2468,2469,Finance,Colombia,Senior Director,0,0.4,0.52,2,135,4,0,0,0,technical,medium,M,65,1,1,1,1,1,0,4
2469,2470,Human Resources,Japan,Senior Director,0,0.4,0.52,6,190,4,0,0,0,sales,medium,F,8,2,2,2,2,0,1,4
2470,2471,IT,Japan,Director,0,0.4,0.52,3,178,3,0,0,0,sales,medium,M,18,2,1,2,1,1,2,0
2471,2472,Warehouse,France,Director,1,0.4,0.52,3,236,3,0,0,0,sales,medium,F,32,1,1,1,1,0,5,0
2472,2473,Operations,Turkey,Director,1,0.4,0.52,4,151,2,0,0,0,support,medium,M,30,1,2,1,2,1,3,0
2473,2474,Sales,France,Director,1,0.4,0.52,4,267,2,0,0,0,technical,high,F,11,2,1,2,1,0,4,0
2474,2475,Finance,Japan,Director,1,0.4,0.52,4,207,3,0,0,0,product_mng,low,F,13,2,2,2,2,0,0,0
2475,2476,Human Resources,Korea,Director,1,0.4,0.52,5,192,3,1,0,0,technical,low,M,19,2,1,1,2,1,1,0
2476,2477,IT,Colombia,Senior Manager,0,0.4,0.52,5,261,3,1,0,0,RandD,low,M,48,2,1,2,2,1,2,5
2477,2478,Warehouse,Colombia,Senior Manager,0,0.4,0.52,4,217,6,1,0,0,support,low,M,47,1,2,2,2,1,5,5
2478,2479,Operations,Japan,Senior Manager,1,0.4,0.52,2,171,3,0,0,0,accounting,medium,F,6,2,1,1,2,0,3,5
2479,2480,Sales,France,Senior Manager,1,0.4,0.52,3,156,2,0,0,0,sales,low,F,62,2,1,2,2,0,4,5
2480,2481,Finance,Turkey,Senior Manager,1,0.4,0.52,5,133,3,0,0,0,support,low,M,52,2,2,2,1,1,0,5
2481,2482,Human Resources,Australia,Senior Manager,0,0.4,0.52,3,186,3,0,0,0,IT,medium,M,16,2,2,2,2,1,1,5
2482,2483,IT,US,Senior Manager,0,0.4,0.52,5,217,3,0,0,0,RandD,low,M,29,1,1,2,1,1,2,5
2483,2484,Warehouse,Turkey,Senior Manager,0,0.4,0.52,2,149,2,1,0,0,sales,low,F,1,2,2,1,2,0,5,5
2484,2485,Operations,Japan,Senior Manager,0,0.4,0.52,3,224,3,0,0,0,hr,low,M,25,1,2,1,1,1,3,5
2485,2486,Sales,Australia,Senior Manager,1,0.4,0.52,4,140,3,0,0,0,product_mng,medium,M,29,2,2,1,2,1,4,5
2486,2487,Finance,UK,Senior Manager,1,0.4,0.52,4,207,3,0,0,0,IT,medium,F,30,1,2,2,1,0,0,5
2487,2488,Human Resources,Australia,Senior Manager,1,0.4,0.52,3,273,3,0,0,0,product_mng,high,F,11,1,2,2,2,0,1,5
2488,2489,IT,China,Manager,0,0.4,0.52,2,178,2,0,0,0,support,medium,F,9,2,2,2,1,0,2,3
2489,2490,Warehouse,Japan,Manager,1,0.4,0.52,5,258,10,1,0,0,management,high,F,33,2,2,2,1,0,5,3
2490,2491,Operations,Turkey,Manager,0,0.4,0.52,3,183,2,1,0,0,sales,low,F,48,2,2,2,2,0,3,3
2491,2492,Sales,China,Manager,1,0.4,0.52,4,173,2,0,0,0,marketing,medium,M,34,2,1,2,1,1,4,3
2492,2493,Finance,US,Manager,1,0.4,0.52,4,168,3,0,0,0,product_mng,medium,F,23,1,2,2,2,0,0,3
2493,2494,Human Resources,UK,Manager,1,0.4,0.52,3,183,2,0,0,0,support,low,F,7,1,2,1,2,0,1,3
2494,2495,IT,Turkey,Manager,1,0.4,0.52,4,168,8,0,0,0,support,low,M,64,2,2,2,1,1,2,3
2495,2496,Warehouse,Colombia,Manager,0,0.4,0.52,2,102,8,0,0,0,technical,medium,M,60,2,2,1,1,1,5,3
2496,2497,Operations,Colombia,Manager,1,0.4,0.52,4,161,7,0,0,0,management,high,F,59,2,1,2,1,0,3,3
2497,2498,Sales,Korea,Manager,0,0.4,0.52,2,117,10,1,0,0,support,low,F,61,2,1,1,1,0,4,3
2498,2499,Finance,Australia,Manager,1,0.4,0.52,3,188,3,0,0,0,technical,high,F,10,2,1,1,1,0,0,3
2499,2500,Human Resources,UK,Manager,1,0.4,0.52,5,209,8,1,0,0,RandD,low,F,27,1,2,1,2,0,1,3
2500,2501,IT,Colombia,Manager,1,0.4,0.52,2,159,3,0,1,0,sales,low,F,32,1,2,1,1,0,2,3
2501,2502,Warehouse,Japan,Manager,0,0.4,0.52,2,154,3,0,1,0,sales,medium,F,56,2,1,1,2,0,5,3
2502,2503,Operations,Japan,Manager,0,0.4,0.52,2,147,3,0,1,0,sales,medium,M,19,1,1,2,1,1,3,3
2503,2504,Sales,China,Manager,1,0.4,0.52,2,158,3,0,1,0,sales,medium,M,56,2,2,2,2,1,4,3
2504,2505,Finance,UK,Manager,1,0.4,0.52,2,160,3,0,1,0,technical,low,M,61,1,1,1,2,1,0,3
2505,2506,Human Resources,China,Manager,0,0.4,0.52,2,143,3,0,1,0,marketing,low,M,56,1,1,1,2,1,1,3
2506,2507,IT,Colombia,Manager,0,0.4,0.52,2,155,3,0,1,0,marketing,low,M,30,1,2,2,2,1,2,3
2507,2508,Warehouse,China,Manager,0,0.4,0.52,2,153,3,0,1,0,support,low,F,57,2,1,1,1,0,5,3
2508,2509,Operations,China,Manager,1,0.4,0.52,2,147,3,0,1,0,product_mng,medium,M,28,1,2,1,2,1,3,3
2509,2510,Sales,China,Manager,0,0.4,0.52,2,135,3,0,1,0,sales,low,M,51,1,1,2,2,1,4,3
2510,2511,Finance,Japan,Level 2-4,0,0.4,0.52,2,157,3,0,1,0,sales,low,M,26,2,1,2,2,1,0,2
2511,2512,Human Resources,Australia,Level 2-4,1,0.4,0.52,2,145,3,0,1,0,sales,medium,M,45,2,2,2,2,1,1,2
2512,2513,IT,Colombia,Level 2-4,0,0.4,0.52,2,155,3,0,1,0,technical,medium,F,10,1,1,1,2,0,2,2
2513,2514,Warehouse,Colombia,Level 2-4,1,0.4,0.52,2,127,3,1,1,0,support,low,F,2,2,2,2,2,0,5,2
2514,2515,Operations,UK,Level 2-4,1,0.4,0.52,2,136,3,0,1,0,technical,low,M,19,1,2,1,2,1,3,2
2515,2516,Sales,Turkey,Level 2-4,1,0.4,0.52,2,159,3,0,1,0,sales,low,F,41,1,1,2,2,0,4,2
2516,2517,Finance,UK,Level 2-4,0,0.4,0.52,2,145,3,0,1,0,sales,low,F,17,1,1,2,2,0,0,2
2517,2518,Human Resources,US,Level 2-4,1,0.4,0.52,2,137,3,0,1,0,technical,medium,M,63,2,1,1,2,1,1,2
2518,2519,IT,Colombia,Level 2-4,0,0.4,0.52,2,146,3,0,1,0,sales,medium,M,33,1,2,2,2,1,2,2
2519,2520,Warehouse,Korea,Level 2-4,0,0.4,0.52,2,147,3,0,1,0,sales,low,F,14,2,2,2,2,0,5,2
2520,2521,Operations,Korea,Level 2-4,1,0.4,0.52,2,128,3,0,1,0,accounting,low,F,13,2,1,2,2,0,3,2
2521,2522,Sales,US,Level 2-4,0,0.4,0.52,2,134,3,0,1,0,technical,low,F,62,1,2,1,2,0,4,2
2522,2523,Finance,Japan,Level 2-4,0,0.4,0.52,2,150,3,0,1,0,product_mng,low,M,46,1,2,1,2,1,0,2
2523,2524,Human Resources,Japan,Level 2-4,0,0.4,0.52,4,207,3,0,0,0,product_mng,low,M,53,2,1,1,1,1,1,2
2524,2525,IT,Korea,Level 2-4,0,0.4,0.52,5,192,3,1,0,0,technical,low,F,50,1,2,2,2,0,2,2
2525,2526,Warehouse,US,Level 2-4,1,0.4,0.52,5,261,3,1,0,0,RandD,low,F,44,2,1,1,1,0,5,2
2526,2527,Operations,US,Level 2-4,1,0.4,0.52,4,217,6,1,0,0,support,low,M,36,2,1,1,2,1,3,2
2527,2528,Sales,US,Level 2-4,0,0.4,0.52,2,171,3,0,0,0,accounting,medium,F,53,1,1,2,2,0,4,2
2528,2529,Finance,Korea,Level 2-4,0,0.4,0.52,3,156,2,0,0,0,sales,low,M,32,1,2,2,1,1,0,2
2529,2530,Human Resources,Korea,Level 2-4,1,0.4,0.52,5,133,3,0,0,0,support,low,F,44,1,1,2,1,0,1,2
2530,2531,IT,France,Level 2-4,1,0.4,0.52,3,186,3,0,0,0,IT,medium,F,28,2,1,1,2,0,2,2
2531,2532,Warehouse,US,Level 2-4,0,0.4,0.52,5,217,3,0,0,0,RandD,low,M,27,1,1,1,2,1,5,2
2532,2533,Operations,UK,Level 2-4,1,0.4,0.52,2,149,2,1,0,0,sales,low,M,36,2,1,1,1,1,3,2
2533,2534,Sales,Colombia,Level 2-4,0,0.4,0.52,3,224,3,0,0,0,hr,low,F,62,1,1,2,1,0,4,2
2534,2535,Finance,France,Level 2-4,0,0.4,0.52,4,140,3,0,0,0,product_mng,medium,M,47,1,1,1,1,1,0,2
2535,2536,Human Resources,US,Level 2-4,0,0.4,0.52,4,207,3,0,0,0,IT,medium,F,38,1,2,2,2,0,1,2
2536,2537,IT,US,Level 2-4,0,0.4,0.52,3,273,3,0,0,0,product_mng,high,F,40,2,2,1,2,0,2,2
2537,2538,Warehouse,France,Level 2-4,1,0.4,0.52,2,178,2,0,0,0,support,medium,M,53,1,1,1,1,1,5,2
2538,2539,Operations,Australia,Level 2-4,1,0.4,0.52,5,258,10,1,0,0,management,high,M,46,1,2,2,2,1,3,2
2539,2540,Sales,US,Level 2-4,0,0.4,0.52,3,183,2,1,0,0,sales,low,F,17,1,2,1,2,0,4,2
2540,2541,Finance,Australia,Level 2-4,1,0.4,0.52,4,173,2,0,0,0,marketing,medium,M,63,2,2,2,2,1,0,2
2541,2542,Human Resources,France,Level 2-4,1,0.4,0.52,4,168,3,0,0,0,product_mng,medium,M,32,2,2,2,2,1,1,2
2542,2543,IT,Turkey,Level 2-4,1,0.4,0.52,3,183,2,0,0,0,support,low,F,33,1,2,1,2,0,2,2
2543,2544,Warehouse,France,Level 2-4,0,0.4,0.52,4,168,8,0,0,0,support,low,F,14,1,2,2,1,0,5,2
2544,2545,Operations,Australia,Level 2-4,1,0.4,0.52,2,102,8,0,0,0,technical,medium,F,27,1,2,2,2,0,3,2
2545,2546,Sales,Australia,Level 2-4,1,0.4,0.52,4,161,7,0,0,0,management,high,F,32,1,2,2,2,0,4,2
2546,2547,Finance,Turkey,Level 2-4,1,0.4,0.52,2,117,10,1,0,0,support,low,F,37,2,2,2,2,0,0,2
2547,2548,Human Resources,Korea,Level 2-4,0,0.4,0.52,3,188,3,0,0,0,technical,high,F,5,1,2,2,1,0,1,2
2548,2549,IT,Korea,Level 2-4,0,0.4,0.52,5,209,8,1,0,0,RandD,low,M,44,1,2,2,2,1,2,2
2549,2550,Warehouse,Turkey,Level 2-4,1,0.4,0.52,2,159,3,0,1,0,sales,low,F,16,2,1,2,1,0,5,2
2550,2551,Operations,China,Level 2-4,0,0.4,0.52,2,154,3,0,1,0,sales,medium,F,42,1,1,1,1,0,3,2
2551,2552,Sales,US,Level 2-4,1,0.4,0.52,2,147,3,0,1,0,sales,medium,M,23,1,2,1,2,1,4,2
2552,2553,Finance,Colombia,Level 2-4,0,0.4,0.52,2,158,3,0,1,0,sales,medium,M,2,2,1,2,2,1,0,2
2553,2554,Human Resources,US,Level 2-4,0,0.4,0.52,2,160,3,0,1,0,technical,low,F,5,2,1,1,1,0,1,2
2554,2555,IT,China,Level 2-4,0,0.4,0.52,2,143,3,0,1,0,marketing,low,F,47,1,1,1,1,0,2,2
2555,2556,Warehouse,US,Level 2-4,0,0.4,0.52,2,155,3,0,1,0,marketing,low,F,56,1,2,1,2,0,5,2
2556,2557,Operations,Korea,Level 2-4,1,0.4,0.52,2,153,3,0,1,0,support,low,F,52,2,2,1,1,0,3,2
2557,2558,Sales,UK,Level 2-4,0,0.4,0.52,2,147,3,0,1,0,product_mng,medium,M,7,2,2,1,1,1,4,2
2558,2559,Finance,Colombia,Level 2-4,0,0.4,0.52,2,135,3,0,1,0,sales,low,M,26,1,2,2,1,1,0,2
2559,2560,Human Resources,UK,Level 2-4,1,0.4,0.52,2,157,3,0,1,0,sales,low,M,10,1,2,1,1,1,1,2
2560,2561,IT,France,Level 2-4,0,0.4,0.52,2,145,3,0,1,0,sales,medium,M,47,2,2,2,2,1,2,2
2561,2562,Warehouse,France,Level 2-4,1,0.4,0.52,2,155,3,0,1,0,technical,medium,M,22,2,1,1,2,1,5,2
2562,2563,Operations,China,Level 2-4,1,0.4,0.52,2,127,3,1,1,0,support,low,F,11,1,2,2,2,0,3,2
2563,2564,Sales,Australia,Level 2-4,1,0.4,0.52,2,136,3,0,1,0,technical,low,M,37,1,1,1,1,1,4,2
2564,2565,Finance,UK,Level 2-4,0,0.4,0.52,2,159,3,0,1,0,sales,low,M,6,1,1,1,2,1,0,2
2565,2566,Human Resources,France,Level 2-4,1,0.4,0.52,2,145,3,0,1,0,sales,low,M,58,1,2,1,2,1,1,2
2566,2567,IT,Turkey,Level 2-4,1,0.4,0.52,2,137,3,0,1,0,technical,medium,F,58,1,1,1,2,0,2,2
2567,2568,Warehouse,US,Level 2-4,1,0.4,0.52,2,146,3,0,1,0,sales,medium,M,51,2,1,1,2,1,5,2
2568,2569,Operations,Korea,Level 2-4,1,0.4,0.52,2,147,3,0,1,0,sales,low,M,16,1,1,2,2,1,3,2
2569,2570,Sales,Japan,Level 2-4,0,0.4,0.52,2,128,3,0,1,0,accounting,low,F,12,2,1,1,1,0,4,2
2570,2571,Finance,Korea,Level 2-4,0,0.4,0.52,2,141,3,0,1,0,management,low,F,41,2,2,1,1,0,0,2
2571,2572,Human Resources,Japan,Level 2-4,1,0.4,0.52,2,149,3,0,1,0,marketing,low,M,3,2,2,1,2,1,1,2
2572,2573,IT,Japan,Level 2-4,0,0.4,0.52,2,134,3,0,1,0,sales,low,F,12,2,2,1,1,0,2,2
2573,2574,Warehouse,Korea,Level 1,0,0.4,0.52,2,143,3,0,1,0,accounting,medium,M,36,2,1,1,2,1,5,1
2574,2575,Operations,China,Level 1,0,0.4,0.52,2,158,3,0,1,0,support,low,F,9,2,2,1,2,0,3,1
2575,2576,Sales,Turkey,Level 1,1,0.4,0.53,2,157,3,0,1,0,sales,low,M,54,2,2,1,1,1,4,1
2576,2577,Finance,Turkey,Level 1,0,0.4,0.53,2,142,3,0,1,0,sales,low,F,49,2,2,2,1,0,0,1
2577,2578,Human Resources,Korea,Level 1,1,0.4,0.53,2,158,3,0,1,0,sales,low,F,32,1,2,1,1,0,1,1
2578,2579,IT,Turkey,Level 1,0,0.4,0.53,2,155,3,0,1,0,IT,low,M,59,1,1,2,2,1,2,1
2579,2580,Warehouse,Korea,Level 1,0,0.4,0.53,2,274,4,0,1,0,sales,low,F,60,2,1,2,2,0,5,1
2580,2581,Operations,Turkey,Level 1,1,0.4,0.53,2,151,3,0,1,0,IT,low,F,56,2,2,1,1,0,3,1
2581,2582,Sales,China,Level 1,1,0.4,0.53,2,131,3,0,1,0,IT,low,F,62,1,1,2,2,0,4,1
2582,2583,Finance,Turkey,Level 1,0,0.4,0.53,2,151,3,0,1,0,marketing,low,F,21,2,1,1,1,0,0,1
2583,2584,Human Resources,Colombia,Level 1,1,0.4,0.53,2,146,3,0,1,0,marketing,low,F,44,1,2,2,2,0,1,1
2584,2585,IT,Japan,Level 1,1,0.4,0.53,2,156,3,0,1,0,sales,low,M,62,2,2,2,1,1,2,1
2585,2586,Warehouse,Australia,Level 1,0,0.4,0.53,2,129,3,0,1,0,technical,high,F,48,2,2,1,1,0,5,1
2586,2587,Operations,Colombia,Level 1,0,0.4,0.53,2,138,3,0,1,0,accounting,medium,M,4,2,2,2,1,1,3,1
2587,2588,Sales,Colombia,Level 1,0,0.4,0.53,3,199,4,0,1,0,technical,medium,F,65,1,2,2,1,0,4,1
2588,2589,Finance,France,Level 1,0,0.4,0.53,2,160,3,0,1,0,support,low,F,49,1,1,1,1,0,0,1
2589,2590,Human Resources,US,Level 1,1,0.4,0.53,2,127,3,0,1,0,RandD,medium,M,44,2,2,2,2,1,1,1
2590,2591,IT,Australia,Level 1,1,0.4,0.53,3,255,5,0,1,0,technical,high,M,58,2,2,2,1,1,2,1
2591,2592,Warehouse,Colombia,Level 1,1,0.4,0.53,2,149,3,0,1,0,sales,low,M,9,2,1,2,1,1,5,1
2592,2593,Operations,Turkey,Level 1,0,0.4,0.53,2,150,3,0,1,0,sales,low,F,29,2,1,2,1,0,3,1
2593,2594,Sales,UK,Level 1,1,0.4,0.53,2,131,3,0,1,0,sales,low,M,36,1,2,2,2,1,4,1
2594,2595,Finance,Turkey,Level 1,0,0.4,0.53,2,157,3,0,1,0,accounting,low,M,1,1,1,2,2,1,0,1
2595,2596,Human Resources,Australia,Level 1,1,0.4,0.53,2,127,3,0,1,0,sales,medium,F,33,1,1,2,1,0,1,1
2596,2597,IT,China,Level 1,1,0.4,0.53,2,140,3,0,1,0,sales,low,M,4,2,1,2,2,1,2,1
2597,2598,Warehouse,Colombia,Level 1,1,0.4,0.53,2,146,3,0,1,0,support,low,F,23,2,1,1,1,0,5,1
2598,2599,Operations,Colombia,Level 1,1,0.4,0.53,2,159,3,0,1,0,sales,low,F,22,1,1,1,1,0,3,1
2599,2600,Sales,China,Level 1,1,0.4,0.53,2,154,3,0,1,0,IT,low,M,7,2,2,1,1,1,4,1
2600,2601,Finance,UK,Level 1,0,0.4,0.53,2,138,3,0,1,0,product_mng,low,F,61,1,1,1,2,0,0,1
2601,2602,Human Resources,Colombia,Level 1,1,0.4,0.53,2,126,3,0,1,0,sales,low,M,14,2,2,2,2,1,1,1
2602,2603,IT,France,Level 1,1,0.4,0.53,2,145,3,0,1,0,IT,low,F,8,1,2,1,2,0,2,1
2603,2604,Warehouse,UK,VP,1,0.4,0.53,2,143,3,1,1,0,technical,low,F,22,2,1,1,2,0,5,6
2604,2605,Operations,Australia,Senior Director,0,0.4,0.53,2,152,3,0,1,0,sales,medium,F,8,2,1,1,2,0,3,4
2605,2606,Sales,France,Senior Director,0,0.4,0.53,2,156,3,0,1,0,sales,low,F,8,1,1,1,1,0,4,4
2606,2607,Finance,Korea,Senior Director,1,0.4,0.53,2,129,3,0,1,0,technical,low,M,45,2,1,2,2,1,0,4
2607,2608,Human Resources,Colombia,Director,1,0.4,0.53,2,128,3,0,1,0,sales,medium,F,26,1,2,1,2,0,1,0
2608,2609,IT,China,Director,0,0.4,0.53,2,133,3,0,1,0,sales,medium,M,31,1,2,1,2,1,2,0
2609,2610,Warehouse,US,Director,1,0.4,0.53,2,131,3,0,1,0,sales,medium,M,25,1,1,1,2,1,5,0
2610,2611,Operations,Australia,Director,0,0.4,0.53,2,152,3,0,1,0,IT,medium,M,24,1,2,1,2,1,3,0
2611,2612,Sales,France,Director,1,0.4,0.53,2,148,3,0,1,0,sales,medium,M,54,2,2,1,1,1,4,0
2612,2613,Finance,UK,Director,0,0.4,0.53,2,149,3,0,1,0,support,low,F,36,2,2,1,2,0,0,0
2613,2614,Human Resources,UK,Senior Manager,0,0.4,0.53,2,158,3,0,1,0,support,low,F,37,1,1,2,1,0,1,5
2614,2615,IT,Australia,Senior Manager,1,0.4,0.53,2,131,3,0,1,0,support,medium,F,48,1,1,1,1,0,2,5
2615,2616,Warehouse,China,Senior Manager,1,0.4,0.53,2,131,3,0,1,0,accounting,medium,M,23,2,2,1,1,1,5,5
2616,2617,Operations,UK,Senior Manager,1,0.4,0.53,2,147,3,0,1,0,technical,low,M,1,1,2,2,1,1,3,5
2617,2618,Sales,China,Senior Manager,1,0.4,0.53,2,147,3,0,1,0,RandD,low,F,43,1,1,2,1,0,4,5
2618,2619,Finance,Australia,Senior Manager,0,0.4,0.53,2,146,3,0,1,0,sales,medium,M,11,1,1,2,1,1,0,5
